123, 1522177482, 0, 478, 44, 20
123, 1522177484, 0, 498, 65, 20
123, 1522177487, 1, 582, 36, 19
123, 1522177491, 1, 336, 2, 17
123, 1522177494, 1, 328, 90, 19
123, 1522177496, 1, 348, 111, 19
