32123, 1523045423, 0, 291, 58599, 27
32123, 1523045425, 0, 266, 13701, 27
32123, 1523045427, 0, 233, 72864, 24
32123, 1523045429, 0, 104, 39120, 18
32123, 1523045431, 0, 242, 42800, 24
